id,level,profile,stack,experience,salary,location,comments
2546ab12b45b3d3f1fe16fc72c38e20b,senior,Mobile,"android, kotlin, nodejs, reactjs, SQL, android studio, java, web services",4.0,45.0,Madrid,
3efe355192fbbf8348bf329e6cc0e85c,senior,Mobile,"android, kotlin, nodejs, reactjs, SQL, android studio, java, web services",3.0,40.0,Madrid,
041d5dc976d54a13c29539adddc64d14,senior,Programmer,"nodejs, reactjs, mongodb, SQL, angular",3.0,,Alicante,
0d1734dc527ed34329f42f93496ffb96,senior,Programmer,".NET Core, C#, SQL, ASP.NET, javascript, jquery, bootstrap, MVC",3.0,30.0,Alicante,D.E. por las tardes D.I. 15 días laborables
b99365289b108355320c4bcbc2a1b4ca,senior,Programmer,".NET Core, C#, SQL, ASP.NET, javascript, jquery, bootstrap, MVC",4.0,,Alicante,
ba9e836d184b6dd3219861101a388669,senior,Programmer,".NET Core, C#, SQL, ASP.NET, javascript, jquery, bootstrap, MVC",3.0,30.0,Alicante,
daf554d11bbf0387dcb1c846bd9e5091,junior,Programmer,".NET Core, C#, SQL, ASP.NET, javascript, jquery, bootstrap, MVC",2.0,,Alicante,
997ab3d70a82eb52b16e119f17e864fe,senior,Programmer,".NET Core, C#, SQL, ASP.NET, javascript, jquery, bootstrap, MVC",3.0,,Alicante,
bfe9ac016a9c06645d086e89afb88588,senior,Mobile,"ios, swift, objective-c, cocoa, xcode, jenkins, git, web services, SQL, json",5.0,,Madrid,"Zona centro y norte, vive en Tetuán"
e405af65e2f6da38997c1015334f2164,senior,Mobile,"android, kotlin, nodejs, reactjs, SQL, android studio, java, web services",4.0,,Madrid,
ec17fdbd041cd8ffebdca9e9e617ecb0,senior,Mobile,"android, kotlin, nodejs, reactjs, SQL, android studio, java, web services",4.0,47.0,Madrid,
c126c65a050184c6016cbd59fd8ceae4,senior,Mobile,"android, kotlin, nodejs, reactjs, SQL, android studio, java, web services",3.0,,Madrid,
0f7c0d22a7718d62fea1637ba612cb64,junior,Mobile,"android, kotlin, nodejs, reactjs, SQL, android studio, java, web services",2.0,,Madrid,
181546d6ba711fb0e8375e0172417601,junior,Mobile,"android, kotlin, nodejs, reactjs, SQL, android studio, java, web services",2.0,,Madrid,
5a8d43abac0cb4d58a25f499889d54ae,senior,Mobile,"android, kotlin, nodejs, reactjs, SQL, android studio, java, web services",3.0,,Madrid,
64f73dbb2296386013e92c8f34c26579,senior,Mobile,"android, kotlin, nodejs, reactjs, SQL, android studio, java, web services",4.0,,Madrid,
45ddfca6a0e9d6b2d745d47c501d10a4,junior,Mobile,"android, kotlin, nodejs, reactjs, SQL, android studio, java, web services",2.5,,Madrid,
db7539af13b2a4dfb0ed59223798badf,junior,Mobile,"ios, swift, objective-c, cocoa, xcode, jenkins, git, web services, SQL, json",2.0,,Madrid,
12be40a080e6a13d7ba35277541588b0,junior,Mobile,"android, kotlin, nodejs, reactjs, SQL, android studio, java, web services",1.5,,Madrid,
dcbee47237a50668d5d5ffe06fd59f71,senior,Mobile,"ios, swift, objective-c, cocoa, xcode, jenkins, git, web services, SQL, json",3.0,,Madrid,
c27c8f701a594a2733205b4eb4c93343,senior,Mobile,"ios, swift, objective-c, cocoa, xcode, jenkins, git, web services, SQL, json",4.0,,Madrid,
fcbed2856de103d07e96d5a605b3d777,junior,Mobile,"android, kotlin, nodejs, reactjs, SQL, android studio, java, web services",2.0,,Madrid,
